image;path.tif;folder;subfolder;ext;fileName.tif;specimenNR.tif;formation;path.txt;InstructName;SemVersion;SDMVersion;SerialNumber;DataNumber;SampleName;Format;ImageName;Directory;Date;Time;Media;DataSize;PixelSize;SignalName;DisplaySignalName;SEDetSetting;AcceleratingVoltage;DecelerationVoltage;DecelerationMode;Magnification;WorkingDistance;EmissionCurrent;PhotoSize;MagnificationDisplay;Vacuum;MicronMarker;SubMagnification;SubSignalName;SpecimenBias;Condencer1;ScanSpeed;CaptureSpeed_Integration;CalibrationScanSpeed;ImgEnhance;ColorMode;ColorPalette;ScreenMode;Comment;KeyWord1;KeyWord2;Condition;DataDisplayCombine;StageType;StagePositionX;StagePositionY;StagePositionR;StagePositionZ;StagePositionT;FocusDepth;DynamicFocus;TiltCompensation;ImageShiftX;ImageShiftY;RasterRotation;MagneticSample;UserName;Vacc;Mag;WD;LensMode;fileName.txt;specimenNR.txt;ImageNameCheck;AV.fileName;mag.fileName;magCheck;AVCheck
191_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/191_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;191_CC_2_15v_x30_BSE.tif;191CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/191_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;191_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;10:56:21;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6756.74 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.8mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;105.3;NA;***;15.0kV;x30;6.8mm;3;191_CC_2_15v_x30_BSE.txt;191CC;TRUE;15;30;TRUE;TRUE
194_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;194_CV_1_15v_x30_BSE.tif;194CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;194_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;11:55:31;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6661.61 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.7mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;25.3;NA;***;15.0kV;x30;6.7mm;3;194_CV_1_15v_x30_BSE.txt;194CV;TRUE;15;30;TRUE;TRUE
194_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;194_CV_2_15v_x30_BSE.tif;194CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/194_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;194_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;11:59:41;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6828.51 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.8mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-22.7;NA;***;15.0kV;x30;6.8mm;3;194_CV_2_15v_x30_BSE.txt;194CV;TRUE;15;30;TRUE;TRUE
195_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_1_15v_x30_BSE.tif;Stegs;NONE;tif;195_CC_1_15v_x30_BSE.tif;195CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;195_CC_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;12:16:41;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9465.74 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 9.5mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-6.1;NA;***;15.0kV;x30;9.5mm;3;195_CC_1_15v_x30_BSE.txt;195CC;TRUE;15;30;TRUE;TRUE
195_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;195_CC_2_15v_x30_BSE.tif;195CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/195_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;195_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;12:22:31;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;8330.52 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 8.3mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-23.9;NA;***;15.0kV;x30;8.3mm;3;195_CC_2_15v_x30_BSE.txt;195CC;TRUE;15;30;TRUE;TRUE
196_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;196_CV_1_15v_x30_BSE.tif;196CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;196_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;14:30:03;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6590.92 um;53000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;93.4;NA;***;15.0kV;x30;6.6mm;3;196_CV_1_15v_x30_BSE.txt;196CV;TRUE;15;30;TRUE;TRUE
196_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;196_CV_2_15v_x30_BSE.tif;196CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/196_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;196_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;14:32:43;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6588.28 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;93.4;NA;***;15.0kV;x30;6.6mm;3;196_CV_2_15v_x30_BSE.txt;196CV;TRUE;15;30;TRUE;TRUE
197_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;197_CV_1_15v_x30_BSE.tif;197CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;197_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;14:41:23;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6100.92 um;53000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.1mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;30.7;NA;***;15.0kV;x30;6.1mm;3;197_CV_1_15v_x30_BSE.txt;197CV;TRUE;15;30;TRUE;TRUE
197_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;197_CV_2_15v_x30_BSE.tif;197CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/197_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;197_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;14:43:33;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7104.47 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.1mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;30.7;NA;***;15.0kV;x30;7.1mm;3;197_CV_2_15v_x30_BSE.txt;197CV;TRUE;15;30;TRUE;TRUE
198_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;198_CV_1_15v_x30_BSE.tif;198CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;198_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;14:17:56;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;11642.97 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 11.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-19.7;NA;***;15.0kV;x30;11.6mm;3;198_CV_1_15v_x30_BSE.txt;198CV;TRUE;15;30;TRUE;TRUE
198_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;198_CV_2_15v_x30_BSE.tif;198CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/198_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;198_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;14:22:36;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;10458.45 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 10.5mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;8.3;NA;***;15.0kV;x30;10.5mm;3;198_CV_2_15v_x30_BSE.txt;198CV;TRUE;15;30;TRUE;TRUE
199_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_1_15v_x30_BSE.tif;Stegs;NONE;tif;199_CC_1_15v_x30_BSE.tif;199CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;199_CC_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;14:29:57;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;13889.39 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 13.9mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-13.4;NA;***;15.0kV;x30;13.9mm;3;199_CC_1_15v_x30_BSE.txt;199CC;TRUE;15;30;TRUE;TRUE
199_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;199_CC_2_15v_x30_BSE.tif;199CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/199_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;199_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;14:33:27;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9953.17 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 10.0mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;0.3;NA;***;15.0kV;x30;10.0mm;3;199_CC_2_15v_x30_BSE.txt;199CC;TRUE;15;30;TRUE;TRUE
200_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;200_CV_1_15v_x30_BSE.tif;200CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;200_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;13:57:32;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7006.94 um;53000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.0mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-54.2;NA;***;15.0kV;x30;7.0mm;3;200_CV_1_15v_x30_BSE.txt;200CV;TRUE;15;30;TRUE;TRUE
200_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;200_CV_2_15v_x30_BSE.tif;200CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/200_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;200_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;14:00:32;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7066.18 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.1mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-92.6;NA;***;15.0kV;x30;7.1mm;3;200_CV_2_15v_x30_BSE.txt;200CV;TRUE;15;30;TRUE;TRUE
201_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_1_15v_x30_BSE.tif;Stegs;NONE;tif;201_CC_1_15v_x30_BSE.tif;201CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;201_CC_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;14:19:02;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9588.63 um;53000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 9.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-11.6;NA;***;15.0kV;x30;9.6mm;3;201_CC_1_15v_x30_BSE.txt;201CC;TRUE;15;30;TRUE;TRUE
201_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;201_CC_2_15v_x30_BSE.tif;201CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/201_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;201_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/22/2018;14:21:52;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;9615.44 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 9.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-11.6;NA;***;15.0kV;x30;9.6mm;3;201_CC_2_15v_x30_BSE.txt;201CC;TRUE;15;30;TRUE;TRUE
202_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;202_CV_1_15v_x30_BSE.tif;202CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;202_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/23/2018;12:06:05;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7273.67 um;53000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.3mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;60.7;NA;***;15.0kV;x30;7.3mm;3;202_CV_1_15v_x30_BSE.txt;202CV;TRUE;15;30;TRUE;TRUE
202_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;202_CV_2_15v_x30_BSE.tif;202CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/202_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;202_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/23/2018;12:16:05;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7520.26 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.5mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;32.3;NA;***;15.0kV;x30;7.5mm;3;202_CV_2_15v_x30_BSE.txt;202CV;TRUE;15;30;TRUE;TRUE
203_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;203_CV_1_15v_x30_BSE.tif;203CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;203_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;12:01:55;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7392.37 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.4mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-10.3;NA;***;15.0kV;x30;7.4mm;3;203_CV_1_15v_x30_BSE.txt;203CV;TRUE;15;30;TRUE;TRUE
203_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;203_CV_2_15v_x30_BSE.tif;203CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;203_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;12:14:35;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7712.57 um;50000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.7mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-15.2;NA;***;15.0kV;x30;7.7mm;3;203_CV_2_15v_x30_BSE.txt;203CV;TRUE;15;30;TRUE;TRUE
203_CV_3_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_3_15v_x30_BSE.tif;Stegs;NONE;tif;203_CV_3_15v_x30_BSE.tif;203CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_3_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;203_CV_3_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;13:51:56;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7375.7 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 7.4mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;48.6;NA;***;15.0kV;x30;7.4mm;3;203_CV_3_15v_x30_BSE.txt;203CV;TRUE;15;30;TRUE;TRUE
203_CV_4_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_4_15v_x30_BSE.tif;Stegs;NONE;tif;203_CV_4_15v_x30_BSE.tif;203CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/203_CV_4_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;203_CV_4_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;13:54:56;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6054.94 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.1mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;34.6;NA;***;15.0kV;x30;6.1mm;3;203_CV_4_15v_x30_BSE.txt;203CV;TRUE;15;30;TRUE;TRUE
204_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/204_CC_1_15v_x30_BSE.tif;Stegs;NONE;tif;204_CC_1_15v_x30_BSE.tif;204CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/204_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;204_CC_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;12:41:15;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6752.06 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.8mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-78.8;NA;***;15.0kV;x30;6.8mm;3;204_CC_1_15v_x30_BSE.txt;204CC;TRUE;15;30;TRUE;TRUE
204_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/204_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;204_CC_2_15v_x30_BSE.tif;204CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/204_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;204_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/24/2018;12:48:45;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6782.87 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.8mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-75.1;NA;***;15.0kV;x30;6.8mm;3;204_CC_2_15v_x30_BSE.txt;204CC;TRUE;15;30;TRUE;TRUE
