path;folder;subfolder;image;ext;fileName;specimenNR;formation
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/831_F_2_15v_x30_BSE.tif;Stegs2;Tainui SB;831_F_2_15v_x30_BSE;tif;831_F_2_15v_x30_BSE.tif;831F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/831_F_2_15v_x30_BSE.txt;Stegs2;Tainui SB;831_F_2_15v_x30_BSE;txt;831_F_2_15v_x30_BSE.txt;831F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/832_F_1_15v_x30_BSE.tif;Stegs2;Tainui SB;832_F_1_15v_x30_BSE;tif;832_F_1_15v_x30_BSE.tif;832F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/832_F_1_15v_x30_BSE.txt;Stegs2;Tainui SB;832_F_1_15v_x30_BSE;txt;832_F_1_15v_x30_BSE.txt;832F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/832_F_2_15v_x30_BSE.tif;Stegs2;Tainui SB;832_F_2_15v_x30_BSE;tif;832_F_2_15v_x30_BSE.tif;832F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/832_F_2_15v_x30_BSE.txt;Stegs2;Tainui SB;832_F_2_15v_x30_BSE;txt;832_F_2_15v_x30_BSE.txt;832F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/833_CV_1_15v_x30_BSE.tif;Stegs2;Tainui SB;833_CV_1_15v_x30_BSE;tif;833_CV_1_15v_x30_BSE.tif;833CV;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/833_CV_1_15v_x30_BSE.txt;Stegs2;Tainui SB;833_CV_1_15v_x30_BSE;txt;833_CV_1_15v_x30_BSE.txt;833CV;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/833_CV_2_15v_x30_BSE.tif;Stegs2;Tainui SB;833_CV_2_15v_x30_BSE;tif;833_CV_2_15v_x30_BSE.tif;833CV;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/833_CV_2_15v_x30_BSE.txt;Stegs2;Tainui SB;833_CV_2_15v_x30_BSE;txt;833_CV_2_15v_x30_BSE.txt;833CV;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/834_F_1_15v_x30_BSE.tif;Stegs2;Tainui SB;834_F_1_15v_x30_BSE;tif;834_F_1_15v_x30_BSE.tif;834F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/834_F_1_15v_x30_BSE.txt;Stegs2;Tainui SB;834_F_1_15v_x30_BSE;txt;834_F_1_15v_x30_BSE.txt;834F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/834_F_2_15v_x30_BSE.tif;Stegs2;Tainui SB;834_F_2_15v_x30_BSE;tif;834_F_2_15v_x30_BSE.tif;834F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/834_F_2_15v_x30_BSE.txt;Stegs2;Tainui SB;834_F_2_15v_x30_BSE;txt;834_F_2_15v_x30_BSE.txt;834F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/835_F_1_15v_x30_BSE.tif;Stegs2;Tainui SB;835_F_1_15v_x30_BSE;tif;835_F_1_15v_x30_BSE.tif;835F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/835_F_1_15v_x30_BSE.txt;Stegs2;Tainui SB;835_F_1_15v_x30_BSE;txt;835_F_1_15v_x30_BSE.txt;835F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/835_F_2_15v_x30_BSE.tif;Stegs2;Tainui SB;835_F_2_15v_x30_BSE;tif;835_F_2_15v_x30_BSE.tif;835F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/835_F_2_15v_x30_BSE.txt;Stegs2;Tainui SB;835_F_2_15v_x30_BSE;txt;835_F_2_15v_x30_BSE.txt;835F;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/836_CC_1_15v_x30_BSE.tif;Stegs2;Tainui SB;836_CC_1_15v_x30_BSE;tif;836_CC_1_15v_x30_BSE.tif;836CC;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/836_CC_1_15v_x30_BSE.txt;Stegs2;Tainui SB;836_CC_1_15v_x30_BSE;txt;836_CC_1_15v_x30_BSE.txt;836CC;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/836_CC_2_15v_x30_BSE.tif;Stegs2;Tainui SB;836_CC_2_15v_x30_BSE;tif;836_CC_2_15v_x30_BSE.tif;836CC;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tainui SB/836_CC_2_15v_x30_BSE.txt;Stegs2;Tainui SB;836_CC_2_15v_x30_BSE;txt;836_CC_2_15v_x30_BSE.txt;836CC;Tainui
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/600i_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;600i_CV_1_10v_x30_BSE;tif;600i_CV_1_10v_x30_BSE.tif;600iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/600i_CV_1_10v_x30_BSE.txt;Stegs2;Tewkesbury;600i_CV_1_10v_x30_BSE;txt;600i_CV_1_10v_x30_BSE.txt;600iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/600i_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;600i_CV_2_10v_x30_BSE;tif;600i_CV_2_10v_x30_BSE.tif;600iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/600i_CV_2_10v_x30_BSE.txt;Stegs2;Tewkesbury;600i_CV_2_10v_x30_BSE;txt;600i_CV_2_10v_x30_BSE.txt;600iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/600i_CV_3_10v_x30_BSE.tif;Stegs2;Tewkesbury;600i_CV_3_10v_x30_BSE;tif;600i_CV_3_10v_x30_BSE.tif;600iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/600i_CV_3_10v_x30_BSE.txt;Stegs2;Tewkesbury;600i_CV_3_10v_x30_BSE;txt;600i_CV_3_10v_x30_BSE.txt;600iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/601i_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;601i_CV_1_10v_x30_BSE;tif;601i_CV_1_10v_x30_BSE.tif;601iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/601i_CV_1_10v_x30_BSE.txt;Stegs2;Tewkesbury;601i_CV_1_10v_x30_BSE;txt;601i_CV_1_10v_x30_BSE.txt;601iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/601i_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;601i_CV_2_10v_x30_BSE;tif;601i_CV_2_10v_x30_BSE.tif;601iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/601i_CV_2_10v_x30_BSE.txt;Stegs2;Tewkesbury;601i_CV_2_10v_x30_BSE;txt;601i_CV_2_10v_x30_BSE.txt;601iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/602i_CC_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;602i_CC_1_10v_x30_BSE;tif;602i_CC_1_10v_x30_BSE.tif;602iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/602i_CC_1_10v_x30_BSE.txt;Stegs2;Tewkesbury;602i_CC_1_10v_x30_BSE;txt;602i_CC_1_10v_x30_BSE.txt;602iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/602i_CC_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;602i_CC_2_10v_x30_BSE;tif;602i_CC_2_10v_x30_BSE.tif;602iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/602i_CC_2_10v_x30_BSE.txt;Stegs2;Tewkesbury;602i_CC_2_10v_x30_BSE;txt;602i_CC_2_10v_x30_BSE.txt;602iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/603i_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;603i_CV_1_10v_x30_BSE;tif;603i_CV_1_10v_x30_BSE.tif;603iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/603i_CV_1_10v_x30_BSE.txt;Stegs2;Tewkesbury;603i_CV_1_10v_x30_BSE;txt;603i_CV_1_10v_x30_BSE.txt;603iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/603i_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;603i_CV_2_10v_x30_BSE;tif;603i_CV_2_10v_x30_BSE.tif;603iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/603i_CV_2_10v_x30_BSE.txt;Stegs2;Tewkesbury;603i_CV_2_10v_x30_BSE;txt;603i_CV_2_10v_x30_BSE.txt;603iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/604i_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;604i_CV_1_10v_x30_BSE;tif;604i_CV_1_10v_x30_BSE.tif;604iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/604i_CV_1_10v_x30_BSE.txt;Stegs2;Tewkesbury;604i_CV_1_10v_x30_BSE;txt;604i_CV_1_10v_x30_BSE.txt;604iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/604i_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;604i_CV_2_10v_x30_BSE;tif;604i_CV_2_10v_x30_BSE.tif;604iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/604i_CV_2_10v_x30_BSE.txt;Stegs2;Tewkesbury;604i_CV_2_10v_x30_BSE;txt;604i_CV_2_10v_x30_BSE.txt;604iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/605i_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;605i_CV_1_10v_x30_BSE;tif;605i_CV_1_10v_x30_BSE.tif;605iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/605i_CV_1_10v_x30_BSE.txt;Stegs2;Tewkesbury;605i_CV_1_10v_x30_BSE;txt;605i_CV_1_10v_x30_BSE.txt;605iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/605i_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;605i_CV_2_10v_x30_BSE;tif;605i_CV_2_10v_x30_BSE.tif;605iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/605i_CV_2_10v_x30_BSE.txt;Stegs2;Tewkesbury;605i_CV_2_10v_x30_BSE;txt;605i_CV_2_10v_x30_BSE.txt;605iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/606i_CC_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;606i_CC_1_10v_x30_BSE;tif;606i_CC_1_10v_x30_BSE.tif;606iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/606i_CC_1_10v_x30_BSE.txt;Stegs2;Tewkesbury;606i_CC_1_10v_x30_BSE;txt;606i_CC_1_10v_x30_BSE.txt;606iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/606i_CC_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;606i_CC_2_10v_x30_BSE;tif;606i_CC_2_10v_x30_BSE.tif;606iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/606i_CC_2_10v_x30_BSE.txt;Stegs2;Tewkesbury;606i_CC_2_10v_x30_BSE;txt;606i_CC_2_10v_x30_BSE.txt;606iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/607i_CV_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;607i_CV_1_15v_x30_BSE;tif;607i_CV_1_15v_x30_BSE.tif;607iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/607i_CV_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;607i_CV_1_15v_x30_BSE;txt;607i_CV_1_15v_x30_BSE.txt;607iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/607i_CV_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;607i_CV_2_15v_x30_BSE;tif;607i_CV_2_15v_x30_BSE.tif;607iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/607i_CV_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;607i_CV_2_15v_x30_BSE;txt;607i_CV_2_15v_x30_BSE.txt;607iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/608i_CC_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;608i_CC_1_15v_x30_BSE;tif;608i_CC_1_15v_x30_BSE.tif;608iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/608i_CC_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;608i_CC_1_15v_x30_BSE;txt;608i_CC_1_15v_x30_BSE.txt;608iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/608i_CC_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;608i_CC_2_15v_x30_BSE;tif;608i_CC_2_15v_x30_BSE.tif;608iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/608i_CC_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;608i_CC_2_15v_x30_BSE;txt;608i_CC_2_15v_x30_BSE.txt;608iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/609i_CV_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;609i_CV_1_15v_x30_BSE;tif;609i_CV_1_15v_x30_BSE.tif;609iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/609i_CV_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;609i_CV_1_15v_x30_BSE;txt;609i_CV_1_15v_x30_BSE.txt;609iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/609i_CV_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;609i_CV_2_15v_x30_BSE;tif;609i_CV_2_15v_x30_BSE.tif;609iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/609i_CV_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;609i_CV_2_15v_x30_BSE;txt;609i_CV_2_15v_x30_BSE.txt;609iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/610i_CC_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;610i_CC_1_15v_x30_BSE;tif;610i_CC_1_15v_x30_BSE.tif;610iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/610i_CC_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;610i_CC_1_15v_x30_BSE;txt;610i_CC_1_15v_x30_BSE.txt;610iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/610i_CC_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;610i_CC_2_15v_x30_BSE;tif;610i_CC_2_15v_x30_BSE.tif;610iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/610i_CC_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;610i_CC_2_15v_x30_BSE;txt;610i_CC_2_15v_x30_BSE.txt;610iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/611i_CV_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;611i_CV_1_15v_x30_BSE;tif;611i_CV_1_15v_x30_BSE.tif;611iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/611i_CV_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;611i_CV_1_15v_x30_BSE;txt;611i_CV_1_15v_x30_BSE.txt;611iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/611i_CV_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;611i_CV_2_15v_x30_BSE;tif;611i_CV_2_15v_x30_BSE.tif;611iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/611i_CV_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;611i_CV_2_15v_x30_BSE;txt;611i_CV_2_15v_x30_BSE.txt;611iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/612i_CV_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;612i_CV_1_15v_x30_BSE;tif;612i_CV_1_15v_x30_BSE.tif;612iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/612i_CV_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;612i_CV_1_15v_x30_BSE;txt;612i_CV_1_15v_x30_BSE.txt;612iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/612i_CV_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;612i_CV_2_15v_x30_BSE;tif;612i_CV_2_15v_x30_BSE.tif;612iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/612i_CV_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;612i_CV_2_15v_x30_BSE;txt;612i_CV_2_15v_x30_BSE.txt;612iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/612i_CV_3_15v_x30_BSE.tif;Stegs2;Tewkesbury;612i_CV_3_15v_x30_BSE;tif;612i_CV_3_15v_x30_BSE.tif;612iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/612i_CV_3_15v_x30_BSE.txt;Stegs2;Tewkesbury;612i_CV_3_15v_x30_BSE;txt;612i_CV_3_15v_x30_BSE.txt;612iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/613i_CC_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;613i_CC_1_15v_x30_BSE;tif;613i_CC_1_15v_x30_BSE.tif;613iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/613i_CC_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;613i_CC_1_15v_x30_BSE;txt;613i_CC_1_15v_x30_BSE.txt;613iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/613i_CC_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;613i_CC_2_15v_x30_BSE;tif;613i_CC_2_15v_x30_BSE.tif;613iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/613i_CC_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;613i_CC_2_15v_x30_BSE;txt;613i_CC_2_15v_x30_BSE.txt;613iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/614i_CV_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;614i_CV_1_15v_x30_BSE;tif;614i_CV_1_15v_x30_BSE.tif;614iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/614i_CV_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;614i_CV_1_15v_x30_BSE;txt;614i_CV_1_15v_x30_BSE.txt;614iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/614i_CV_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;614i_CV_2_15v_x30_BSE;tif;614i_CV_2_15v_x30_BSE.tif;614iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/614i_CV_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;614i_CV_2_15v_x30_BSE;txt;614i_CV_2_15v_x30_BSE.txt;614iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/615i_CV_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;615i_CV_1_15v_x30_BSE;tif;615i_CV_1_15v_x30_BSE.tif;615iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/615i_CV_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;615i_CV_1_15v_x30_BSE;txt;615i_CV_1_15v_x30_BSE.txt;615iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/615i_CV_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;615i_CV_2_15v_x30_BSE;tif;615i_CV_2_15v_x30_BSE.tif;615iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/615i_CV_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;615i_CV_2_15v_x30_BSE;txt;615i_CV_2_15v_x30_BSE.txt;615iCV;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/616i_CC_1_15v_x30_BSE.tif;Stegs2;Tewkesbury;616i_CC_1_15v_x30_BSE;tif;616i_CC_1_15v_x30_BSE.tif;616iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/616i_CC_1_15v_x30_BSE.txt;Stegs2;Tewkesbury;616i_CC_1_15v_x30_BSE;txt;616i_CC_1_15v_x30_BSE.txt;616iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/616i_CC_2_15v_x30_BSE.tif;Stegs2;Tewkesbury;616i_CC_2_15v_x30_BSE;tif;616i_CC_2_15v_x30_BSE.tif;616iCC;Tewkesbury
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/616i_CC_2_15v_x30_BSE.txt;Stegs2;Tewkesbury;616i_CC_2_15v_x30_BSE;txt;616i_CC_2_15v_x30_BSE.txt;616iCC;Tewkesbury
