folder;subfolder;sub.subfolder;image;ext;fileName;specimenNR
Stegs;Mali SEM;NONE;202_CV_2_15v_x30_BSE;txt;202_CV_2_15v_x30_BSE.txt;202CV
Stegs;Mali SEM;NONE;203_CV_1_15v_x30_BSE;tif;203_CV_1_15v_x30_BSE.tif;203CV
Stegs;Mali SEM;NONE;203_CV_1_15v_x30_BSE;txt;203_CV_1_15v_x30_BSE.txt;203CV
Stegs;Mali SEM;NONE;203_CV_2_15v_x30_BSE;tif;203_CV_2_15v_x30_BSE.tif;203CV
Stegs;Mali SEM;NONE;203_CV_2_15v_x30_BSE;txt;203_CV_2_15v_x30_BSE.txt;203CV
Stegs;Mali SEM;NONE;203_CV_3_15v_x30_BSE;tif;203_CV_3_15v_x30_BSE.tif;203CV
Stegs;Mali SEM;NONE;203_CV_3_15v_x30_BSE;txt;203_CV_3_15v_x30_BSE.txt;203CV
Stegs;Mali SEM;NONE;203_CV_4_15v_x30_BSE;tif;203_CV_4_15v_x30_BSE.tif;203CV
Stegs;Mali SEM;NONE;203_CV_4_15v_x30_BSE;txt;203_CV_4_15v_x30_BSE.txt;203CV
Stegs;Mali SEM;NONE;204_CC_1_15v_x30_BSE;tif;204_CC_1_15v_x30_BSE.tif;204CC
Stegs;Mali SEM;NONE;204_CC_1_15v_x30_BSE;txt;204_CC_1_15v_x30_BSE.txt;204CC
Stegs;Mali SEM;NONE;204_CC_2_15v_x30_BSE;tif;204_CC_2_15v_x30_BSE.tif;204CC
Stegs;Mali SEM;NONE;204_CC_2_15v_x30_BSE;txt;204_CC_2_15v_x30_BSE.txt;204CC
Stegs;Mali SEM;NONE;204_CC_3_15v_x30_BSE;tif;204_CC_3_15v_x30_BSE.tif;204CC
Stegs;Mali SEM;NONE;204_CC_3_15v_x30_BSE;txt;204_CC_3_15v_x30_BSE.txt;204CC
Stegs;Mali SEM;NONE;206_CC_1_15v_x30_BSE;tif;206_CC_1_15v_x30_BSE.tif;206CC
Stegs;Mali SEM;NONE;206_CC_1_15v_x30_BSE;txt;206_CC_1_15v_x30_BSE.txt;206CC
Stegs;Mali SEM;NONE;206_CC_2_15v_x30_BSE;tif;206_CC_2_15v_x30_BSE.tif;206CC
Stegs;Mali SEM;NONE;206_CC_2_15v_x30_BSE;txt;206_CC_2_15v_x30_BSE.txt;206CC
Stegs;Mali SEM;NONE;207_CV_1_15v_x30_BSE;tif;207_CV_1_15v_x30_BSE.tif;207CV
Stegs;Mali SEM;NONE;207_CV_1_15v_x30_BSE;txt;207_CV_1_15v_x30_BSE.txt;207CV
Stegs;Mali SEM;NONE;207_CV_2_15v_x35_BSE;tif;207_CV_2_15v_x35_BSE.tif;207CV
Stegs;Mali SEM;NONE;207_CV_2_15v_x35_BSE;txt;207_CV_2_15v_x35_BSE.txt;207CV
Stegs;Mali SEM;NONE;208_CV_1_15v_x30_BSE;tif;208_CV_1_15v_x30_BSE.tif;208CV
Stegs;Mali SEM;NONE;208_CV_1_15v_x30_BSE;txt;208_CV_1_15v_x30_BSE.txt;208CV
Stegs;Mali SEM;NONE;208_CV_2_15v_x30_BSE;tif;208_CV_2_15v_x30_BSE.tif;208CV
Stegs;Mali SEM;NONE;208_CV_2_15v_x30_BSE;txt;208_CV_2_15v_x30_BSE.txt;208CV
Stegs;Mali SEM;NONE;209_CV_1_15v_x30_BSE;tif;209_CV_1_15v_x30_BSE.tif;209CV
Stegs;Mali SEM;NONE;209_CV_1_15v_x30_BSE;txt;209_CV_1_15v_x30_BSE.txt;209CV
Stegs;Mali SEM;NONE;209_CV_2_15v_x30_BSE;tif;209_CV_2_15v_x30_BSE.tif;209CV
Stegs;Mali SEM;NONE;209_CV_2_15v_x30_BSE;txt;209_CV_2_15v_x30_BSE.txt;209CV
Stegs;Mali SEM;NONE;210_CC_1_15v_x30_BSE;tif;210_CC_1_15v_x30_BSE.tif;210CC
Stegs;Mali SEM;NONE;210_CC_1_15v_x30_BSE;txt;210_CC_1_15v_x30_BSE.txt;210CC
Stegs;Mali SEM;NONE;210_CC_2_15v_x30_BSE;tif;210_CC_2_15v_x30_BSE.tif;210CC
Stegs;Mali SEM;NONE;210_CC_2_15v_x30_BSE;txt;210_CC_2_15v_x30_BSE.txt;210CC
Stegs;Mali SEM;NONE;211_CV_1_15v_x30_BSE;tif;211_CV_1_15v_x30_BSE.tif;211CV
Stegs;Mali SEM;NONE;211_CV_1_15v_x30_BSE;txt;211_CV_1_15v_x30_BSE.txt;211CV
Stegs;Mali SEM;NONE;211_CV_2_15v_x30_BSE;tif;211_CV_2_15v_x30_BSE.tif;211CV
Stegs;Mali SEM;NONE;211_CV_2_15v_x30_BSE;txt;211_CV_2_15v_x30_BSE.txt;211CV
Stegs;Mali SEM;NONE;212_CV_1_15v_x30_BSE;tif;212_CV_1_15v_x30_BSE.tif;212CV
Stegs;Mali SEM;NONE;212_CV_1_15v_x30_BSE;txt;212_CV_1_15v_x30_BSE.txt;212CV
Stegs;Mali SEM;NONE;212_CV_2_15v_x30_BSE;tif;212_CV_2_15v_x30_BSE.tif;212CV
Stegs;Mali SEM;NONE;212_CV_2_15v_x30_BSE;txt;212_CV_2_15v_x30_BSE.txt;212CV
Stegs;Mali SEM;NONE;214_CV_1_15v_x30_BSE;tif;214_CV_1_15v_x30_BSE.tif;214CV
Stegs;Mali SEM;NONE;214_CV_1_15v_x30_BSE;txt;214_CV_1_15v_x30_BSE.txt;214CV
Stegs;Mali SEM;NONE;214_CV_2_15v_x30_BSE;tif;214_CV_2_15v_x30_BSE.tif;214CV
Stegs;Mali SEM;NONE;214_CV_2_15v_x30_BSE;txt;214_CV_2_15v_x30_BSE.txt;214CV
Stegs;Mali SEM;NONE;215_CC_1_15v_x30_BSE;tif;215_CC_1_15v_x30_BSE.tif;215CC
Stegs;Mali SEM;NONE;215_CC_1_15v_x30_BSE;txt;215_CC_1_15v_x30_BSE.txt;215CC
Stegs;Mali SEM;NONE;215_CC_2_15v_x30_BSE;tif;215_CC_2_15v_x30_BSE.tif;215CC
Stegs;Mali SEM;NONE;215_CC_2_15v_x30_BSE;txt;215_CC_2_15v_x30_BSE.txt;215CC
Stegs;Mali SEM;NONE;215_CC_3_15v_x30_BSE;tif;215_CC_3_15v_x30_BSE.tif;215CC
Stegs;Mali SEM;NONE;215_CC_3_15v_x30_BSE;txt;215_CC_3_15v_x30_BSE.txt;215CC
Stegs;Mali SEM;NONE;216_CV_1_15v_x30_BSE;tif;216_CV_1_15v_x30_BSE.tif;216CV
Stegs;Mali SEM;NONE;216_CV_1_15v_x30_BSE;txt;216_CV_1_15v_x30_BSE.txt;216CV
Stegs;Mali SEM;NONE;216_CV_2_15v_x30_BSE;tif;216_CV_2_15v_x30_BSE.tif;216CV
Stegs;Mali SEM;NONE;216_CV_2_15v_x30_BSE;txt;216_CV_2_15v_x30_BSE.txt;216CV
Stegs;Mali SEM;NONE;217_CV_1_15v_x30_BSE;tif;217_CV_1_15v_x30_BSE.tif;217CV
Stegs;Mali SEM;NONE;217_CV_1_15v_x30_BSE;txt;217_CV_1_15v_x30_BSE.txt;217CV
Stegs;Mali SEM;NONE;218_CV_1_15v_x30_BSE;tif;218_CV_1_15v_x30_BSE.tif;218CV
Stegs;Mali SEM;NONE;218_CV_1_15v_x30_BSE;txt;218_CV_1_15v_x30_BSE.txt;218CV
Stegs;Mali SEM;NONE;219_CV_1_15v_x30_BSE;tif;219_CV_1_15v_x30_BSE.tif;219CV
Stegs;Mali SEM;NONE;219_CV_1_15v_x30_BSE;txt;219_CV_1_15v_x30_BSE.txt;219CV
Stegs;Mali SEM;NONE;219_CV_2_15v_x30_BSE;tif;219_CV_2_15v_x30_BSE.tif;219CV
Stegs;Mali SEM;NONE;219_CV_2_15v_x30_BSE;txt;219_CV_2_15v_x30_BSE.txt;219CV
Stegs;Mali SEM;NONE;220_CV_1_15v_x30_BSE;tif;220_CV_1_15v_x30_BSE.tif;220CV
Stegs;Mali SEM;NONE;220_CV_1_15v_x30_BSE;txt;220_CV_1_15v_x30_BSE.txt;220CV
Stegs;Mali SEM;NONE;221_CC_1_15v_x30_BSE;tif;221_CC_1_15v_x30_BSE.tif;221CC
Stegs;Mali SEM;NONE;221_CC_1_15v_x30_BSE;txt;221_CC_1_15v_x30_BSE.txt;221CC
Stegs;Mali SEM;NONE;221_CC_2_15v_x30_BSE;tif;221_CC_2_15v_x30_BSE.tif;221CC
Stegs;Mali SEM;NONE;221_CC_2_15v_x30_BSE;txt;221_CC_2_15v_x30_BSE.txt;221CC
Stegs;Mali SEM;NONE;222_CV_1_15v_x30_BSE;tif;222_CV_1_15v_x30_BSE.tif;222CV
Stegs;Mali SEM;NONE;222_CV_1_15v_x30_BSE;txt;222_CV_1_15v_x30_BSE.txt;222CV
Stegs;Mali SEM;NONE;222_CV_2_15v_x30_BSE;tif;222_CV_2_15v_x30_BSE.tif;222CV
Stegs;Mali SEM;NONE;222_CV_2_15v_x30_BSE;txt;222_CV_2_15v_x30_BSE.txt;222CV
Stegs;Mali SEM;NONE;223_CV_1_15v_x30_BSE;tif;223_CV_1_15v_x30_BSE.tif;223CV
Stegs;Mali SEM;NONE;223_CV_1_15v_x30_BSE;txt;223_CV_1_15v_x30_BSE.txt;223CV
Stegs;Mali SEM;NONE;223_CV_2_15v_x30_BSE;tif;223_CV_2_15v_x30_BSE.tif;223CV
Stegs;Mali SEM;NONE;223_CV_2_15v_x30_BSE;txt;223_CV_2_15v_x30_BSE.txt;223CV
Stegs;Mali SEM;NONE;224_CC_1_15v_x30_BSE;tif;224_CC_1_15v_x30_BSE.tif;224CC
Stegs;Mali SEM;NONE;224_CC_1_15v_x30_BSE;txt;224_CC_1_15v_x30_BSE.txt;224CC
Stegs;Mali SEM;NONE;224_CC_2_15v_x30_BSE;tif;224_CC_2_15v_x30_BSE.tif;224CC
Stegs;Mali SEM;NONE;224_CC_2_15v_x30_BSE;txt;224_CC_2_15v_x30_BSE.txt;224CC
Stegs;Mali SEM;NONE;225_CV_1_15v_x30_BSE;tif;225_CV_1_15v_x30_BSE.tif;225CV
Stegs;Mali SEM;NONE;225_CV_1_15v_x30_BSE;txt;225_CV_1_15v_x30_BSE.txt;225CV
Stegs;Mali SEM;NONE;225_CV_2_15v_x30_BSE;tif;225_CV_2_15v_x30_BSE.tif;225CV
Stegs;Mali SEM;NONE;225_CV_2_15v_x30_BSE;txt;225_CV_2_15v_x30_BSE.txt;225CV
Stegs;Mali SEM;NONE;225_CV_3_15v_x30_BSE;tif;225_CV_3_15v_x30_BSE.tif;225CV
Stegs;Mali SEM;NONE;225_CV_3_15v_x30_BSE;txt;225_CV_3_15v_x30_BSE.txt;225CV
Stegs;Mali SEM;NONE;226_CC_1_15v_x30_BSE;tif;226_CC_1_15v_x30_BSE.tif;226CC
Stegs;Mali SEM;NONE;226_CC_1_15v_x30_BSE;txt;226_CC_1_15v_x30_BSE.txt;226CC
Stegs;Mali SEM;NONE;226_CC_2_15v_x30_BSE;tif;226_CC_2_15v_x30_BSE.tif;226CC
Stegs;Mali SEM;NONE;226_CC_2_15v_x30_BSE;txt;226_CC_2_15v_x30_BSE.txt;226CC
Stegs;Mali SEM;NONE;227_CV_1_15v_x30_BSE;tif;227_CV_1_15v_x30_BSE.tif;227CV
Stegs;Mali SEM;NONE;227_CV_1_15v_x30_BSE;txt;227_CV_1_15v_x30_BSE.txt;227CV
Stegs;Mali SEM;NONE;227_CV_2_15v_x30_BSE;tif;227_CV_2_15v_x30_BSE.tif;227CV
Stegs;Mali SEM;NONE;227_CV_2_15v_x30_BSE;txt;227_CV_2_15v_x30_BSE.txt;227CV
Stegs;Mali SEM;NONE;228_CC_1_15v_x30_BSE;tif;228_CC_1_15v_x30_BSE.tif;228CC
Stegs;Mali SEM;NONE;228_CC_1_15v_x30_BSE;txt;228_CC_1_15v_x30_BSE.txt;228CC
Stegs;Mali SEM;NONE;228_CC_2_15v_x30_BSE;tif;228_CC_2_15v_x30_BSE.tif;228CC
Stegs;Mali SEM;NONE;228_CC_2_15v_x30_BSE;txt;228_CC_2_15v_x30_BSE.txt;228CC
Stegs;Mali SEM;NONE;229_CV_1_15v_x30_BSE;tif;229_CV_1_15v_x30_BSE.tif;229CV
Stegs;Mali SEM;NONE;229_CV_1_15v_x30_BSE;txt;229_CV_1_15v_x30_BSE.txt;229CV
Stegs;Mali SEM;NONE;229_CV_2_15v_x30_BSE;tif;229_CV_2_15v_x30_BSE.tif;229CV
Stegs;Mali SEM;NONE;229_CV_2_15v_x30_BSE;txt;229_CV_2_15v_x30_BSE.txt;229CV
Stegs;Mali SEM;NONE;230_CC_1_15v_x30_BSE;tif;230_CC_1_15v_x30_BSE.tif;230CC
Stegs;Mali SEM;NONE;230_CC_1_15v_x30_BSE;txt;230_CC_1_15v_x30_BSE.txt;230CC
Stegs;Mali SEM;NONE;230_CC_2_15v_x30_BSE;tif;230_CC_2_15v_x30_BSE.tif;230CC
Stegs;Mali SEM;NONE;230_CC_2_15v_x30_BSE;txt;230_CC_2_15v_x30_BSE.txt;230CC
Stegs;Mali SEM;NONE;231_CV_1_15v_x30_BSE;tif;231_CV_1_15v_x30_BSE.tif;231CV
Stegs;Mali SEM;NONE;231_CV_1_15v_x30_BSE;txt;231_CV_1_15v_x30_BSE.txt;231CV
Stegs;Mali SEM;NONE;232_CC_1_15v_x30_BSE;tif;232_CC_1_15v_x30_BSE.tif;232CC
Stegs;Mali SEM;NONE;232_CC_1_15v_x30_BSE;txt;232_CC_1_15v_x30_BSE.txt;232CC
Stegs;Mali SEM;NONE;232_CC_2_15v_x30_BSE;tif;232_CC_2_15v_x30_BSE.tif;232CC
Stegs;Mali SEM;NONE;232_CC_2_15v_x30_BSE;txt;232_CC_2_15v_x30_BSE.txt;232CC
Stegs;Mali SEM;NONE;233_CV_1_15v_x30_BSE;tif;233_CV_1_15v_x30_BSE.tif;233CV
Stegs;Mali SEM;NONE;233_CV_1_15v_x30_BSE;txt;233_CV_1_15v_x30_BSE.txt;233CV
Stegs;Mali SEM;NONE;233_CV_2_15v_x30_BSE;tif;233_CV_2_15v_x30_BSE.tif;233CV
Stegs;Mali SEM;NONE;233_CV_2_15v_x30_BSE;txt;233_CV_2_15v_x30_BSE.txt;233CV
Stegs;Mali SEM;NONE;234_CC_1_15v_x30_BSE;tif;234_CC_1_15v_x30_BSE.tif;234CC
Stegs;Mali SEM;NONE;234_CC_1_15v_x30_BSE;txt;234_CC_1_15v_x30_BSE.txt;234CC
Stegs;Mali SEM;NONE;234_CC_2_15v_x30_BSE;tif;234_CC_2_15v_x30_BSE.tif;234CC
Stegs;Mali SEM;NONE;234_CC_2_15v_x30_BSE;txt;234_CC_2_15v_x30_BSE.txt;234CC
Stegs;Mali SEM;NONE;235_CC_1_15v_x30_BSE;tif;235_CC_1_15v_x30_BSE.tif;235CC
Stegs;Mali SEM;NONE;235_CC_1_15v_x30_BSE;txt;235_CC_1_15v_x30_BSE.txt;235CC
Stegs;Mali SEM;NONE;235_CC_2_15v_x35_BSE;tif;235_CC_2_15v_x35_BSE.tif;235CC
Stegs;Mali SEM;NONE;235_CC_2_15v_x35_BSE;txt;235_CC_2_15v_x35_BSE.txt;235CC
Stegs;Mali SEM;NONE;237_CC_1_15v_x30_BSE;tif;237_CC_1_15v_x30_BSE.tif;237CC
Stegs;Mali SEM;NONE;237_CC_1_15v_x30_BSE;txt;237_CC_1_15v_x30_BSE.txt;237CC
Stegs;Mali SEM;NONE;237_CC_2_15v_x30_BSE;tif;237_CC_2_15v_x30_BSE.tif;237CC
Stegs;Mali SEM;NONE;237_CC_2_15v_x30_BSE;txt;237_CC_2_15v_x30_BSE.txt;237CC
Stegs;Mali SEM;NONE;238_CV_1_15v_x30_BSE;tif;238_CV_1_15v_x30_BSE.tif;238CV
Stegs;Mali SEM;NONE;238_CV_1_15v_x30_BSE;txt;238_CV_1_15v_x30_BSE.txt;238CV
Stegs;Mali SEM;NONE;238_CV_2_15v_x30_BSE;tif;238_CV_2_15v_x30_BSE.tif;238CV
Stegs;Mali SEM;NONE;238_CV_2_15v_x30_BSE;txt;238_CV_2_15v_x30_BSE.txt;238CV
Stegs;Mali SEM;NONE;240_CV_1_15v_x30_BSE;tif;240_CV_1_15v_x30_BSE.tif;240CV
Stegs;Mali SEM;NONE;240_CV_1_15v_x30_BSE;txt;240_CV_1_15v_x30_BSE.txt;240CV
Stegs;Mali SEM;NONE;240_CV_2_15v_x30_BSE;tif;240_CV_2_15v_x30_BSE.tif;240CV
Stegs;Mali SEM;NONE;240_CV_2_15v_x30_BSE;txt;240_CV_2_15v_x30_BSE.txt;240CV
Stegs;Mali SEM;NONE;242_CV_1_15v_x30_BSE;tif;242_CV_1_15v_x30_BSE.tif;242CV
Stegs;Mali SEM;NONE;242_CV_1_15v_x30_BSE;txt;242_CV_1_15v_x30_BSE.txt;242CV
Stegs;Mali SEM;NONE;242_CV_2_15v_x30_BSE;tif;242_CV_2_15v_x30_BSE.tif;242CV
Stegs;Mali SEM;NONE;242_CV_2_15v_x30_BSE;txt;242_CV_2_15v_x30_BSE.txt;242CV
Stegs;Mali SEM;NONE;244_CV_1_10v_x30_BSE;tif;244_CV_1_10v_x30_BSE.tif;244CV
Stegs;Mali SEM;NONE;244_CV_1_10v_x30_BSE;txt;244_CV_1_10v_x30_BSE.txt;244CV
Stegs;Mali SEM;NONE;244_CV_2_10v_x30_BSE;tif;244_CV_2_10v_x30_BSE.tif;244CV
Stegs;Mali SEM;NONE;244_CV_2_10v_x30_BSE;txt;244_CV_2_10v_x30_BSE.txt;244CV
Stegs;Mali SEM;NONE;245_CV_1_10v_x30_BSE;tif;245_CV_1_10v_x30_BSE.tif;245CV
Stegs;Mali SEM;NONE;245_CV_1_10v_x30_BSE;txt;245_CV_1_10v_x30_BSE.txt;245CV
Stegs;Mali SEM;NONE;245_CV_2_10v_x30_BSE;tif;245_CV_2_10v_x30_BSE.tif;245CV
Stegs;Mali SEM;NONE;245_CV_2_10v_x30_BSE;txt;245_CV_2_10v_x30_BSE.txt;245CV
Stegs;Mali SEM;NONE;246_CV_1_10v_x30_BSE;tif;246_CV_1_10v_x30_BSE.tif;246CV
Stegs;Mali SEM;NONE;246_CV_1_10v_x30_BSE;txt;246_CV_1_10v_x30_BSE.txt;246CV
Stegs;Mali SEM;NONE;246_CV_2_10v_x30_BSE;tif;246_CV_2_10v_x30_BSE.tif;246CV
Stegs;Mali SEM;NONE;246_CV_2_10v_x30_BSE;txt;246_CV_2_10v_x30_BSE.txt;246CV
Stegs;Mali SEM;NONE;246_CV_3_10v_x30_BSE;tif;246_CV_3_10v_x30_BSE.tif;246CV
Stegs;Mali SEM;NONE;246_CV_3_10v_x30_BSE;txt;246_CV_3_10v_x30_BSE.txt;246CV
Stegs;Mali SEM;NONE;247_CC_1_10v_x30_BSE;tif;247_CC_1_10v_x30_BSE.tif;247CC
Stegs;Mali SEM;NONE;247_CC_1_10v_x30_BSE;txt;247_CC_1_10v_x30_BSE.txt;247CC
Stegs;Mali SEM;NONE;247_CC_2_10v_x30_BSE;tif;247_CC_2_10v_x30_BSE.tif;247CC
Stegs;Mali SEM;NONE;247_CC_2_10v_x30_BSE;txt;247_CC_2_10v_x30_BSE.txt;247CC
Stegs;Mali SEM;NONE;247_CC_3_10v_x30_BSE;tif;247_CC_3_10v_x30_BSE.tif;247CC
Stegs;Mali SEM;NONE;247_CC_3_10v_x30_BSE;txt;247_CC_3_10v_x30_BSE.txt;247CC
Stegs;Mali SEM;NONE;248_CV_1_10v_x30_BSE;tif;248_CV_1_10v_x30_BSE.tif;248CV
Stegs;Mali SEM;NONE;248_CV_1_10v_x30_BSE;txt;248_CV_1_10v_x30_BSE.txt;248CV
Stegs;Mali SEM;NONE;248_CV_2_10v_x30_BSE;tif;248_CV_2_10v_x30_BSE.tif;248CV
Stegs;Mali SEM;NONE;248_CV_2_10v_x30_BSE;txt;248_CV_2_10v_x30_BSE.txt;248CV
Stegs;Mali SEM;NONE;254_CV_1_10v_x30_BSE;tif;254_CV_1_10v_x30_BSE.tif;254CV
Stegs;Mali SEM;NONE;254_CV_1_10v_x30_BSE;txt;254_CV_1_10v_x30_BSE.txt;254CV
Stegs;Mali SEM;NONE;254_CV_2_10v_x30_BSE;tif;254_CV_2_10v_x30_BSE.tif;254CV
Stegs;Mali SEM;NONE;254_CV_2_10v_x30_BSE;txt;254_CV_2_10v_x30_BSE.txt;254CV
Stegs;Mali SEM;NONE;254_CV_3_10v_x30_BSE;tif;254_CV_3_10v_x30_BSE.tif;254CV
Stegs;Mali SEM;NONE;254_CV_3_10v_x30_BSE;txt;254_CV_3_10v_x30_BSE.txt;254CV
Stegs;Mali SEM;NONE;255_CC_1_10v_x30_BSE;tif;255_CC_1_10v_x30_BSE.tif;255CC
Stegs;Mali SEM;NONE;255_CC_1_10v_x30_BSE;txt;255_CC_1_10v_x30_BSE.txt;255CC
Stegs;Mali SEM;NONE;255_CC_2_10v_x30_BSE;tif;255_CC_2_10v_x30_BSE.tif;255CC
Stegs;Mali SEM;NONE;255_CC_2_10v_x30_BSE;txt;255_CC_2_10v_x30_BSE.txt;255CC
Stegs;Mali SEM;NONE;257_CV_1_10v_x30_BSE;tif;257_CV_1_10v_x30_BSE.tif;257CV
Stegs;Mali SEM;NONE;257_CV_1_10v_x30_BSE;txt;257_CV_1_10v_x30_BSE.txt;257CV
Stegs;Mali SEM;NONE;257_CV_2_10v_x30_BSE;tif;257_CV_2_10v_x30_BSE.tif;257CV
Stegs;Mali SEM;NONE;257_CV_2_10v_x30_BSE;txt;257_CV_2_10v_x30_BSE.txt;257CV
Stegs;Mali SEM;NONE;259_CV_1_10v_x30_BSE;tif;259_CV_1_10v_x30_BSE.tif;259CV
Stegs;Mali SEM;NONE;259_CV_1_10v_x30_BSE;txt;259_CV_1_10v_x30_BSE.txt;259CV
Stegs;Mali SEM;NONE;259_CV_2_10v_x30_BSE;tif;259_CV_2_10v_x30_BSE.tif;259CV
Stegs;Mali SEM;NONE;259_CV_2_10v_x30_BSE;txt;259_CV_2_10v_x30_BSE.txt;259CV
Stegs;Mali SEM;NONE;262_CV_1_10v_x30_BSE;tif;262_CV_1_10v_x30_BSE.tif;262CV
Stegs;Mali SEM;NONE;262_CV_1_10v_x30_BSE;txt;262_CV_1_10v_x30_BSE.txt;262CV
Stegs;Mali SEM;NONE;262_CV_2_10v_x30_BSE;tif;262_CV_2_10v_x30_BSE.tif;262CV
Stegs;Mali SEM;NONE;262_CV_2_10v_x30_BSE;txt;262_CV_2_10v_x30_BSE.txt;262CV
Stegs;Mali SEM;NONE;270_CV_1_10v_x30_BSE;tif;270_CV_1_10v_x30_BSE.tif;270CV
Stegs;Mali SEM;NONE;270_CV_1_10v_x30_BSE;txt;270_CV_1_10v_x30_BSE.txt;270CV
Stegs;Mali SEM;NONE;270_CV_2_10v_x30_BSE;tif;270_CV_2_10v_x30_BSE.tif;270CV
Stegs;Mali SEM;NONE;270_CV_2_10v_x30_BSE;txt;270_CV_2_10v_x30_BSE.txt;270CV
Stegs;Mali SEM;NONE;271_CC_1_10v_x30_BSE;tif;271_CC_1_10v_x30_BSE.tif;271CC
Stegs;Mali SEM;NONE;271_CC_1_10v_x30_BSE;txt;271_CC_1_10v_x30_BSE.txt;271CC
Stegs;Mali SEM;NONE;271_CC_2_10v_x30_BSE;tif;271_CC_2_10v_x30_BSE.tif;271CC
Stegs;Mali SEM;NONE;271_CC_2_10v_x30_BSE;txt;271_CC_2_10v_x30_BSE.txt;271CC
Stegs;Mali SEM;NONE;276_CV_1_10v_x30_BSE;tif;276_CV_1_10v_x30_BSE.tif;276CV
Stegs;Mali SEM;NONE;276_CV_1_10v_x30_BSE;txt;276_CV_1_10v_x30_BSE.txt;276CV
Stegs;Mali SEM;NONE;276_CV_2_10v_x30_BSE;tif;276_CV_2_10v_x30_BSE.tif;276CV
Stegs;Mali SEM;NONE;276_CV_2_10v_x30_BSE;txt;276_CV_2_10v_x30_BSE.txt;276CV
Stegs;Mali SEM;NONE;277_CC_1_10v_x30_BSE;tif;277_CC_1_10v_x30_BSE.tif;277CC
Stegs;Mali SEM;NONE;277_CC_1_10v_x30_BSE;txt;277_CC_1_10v_x30_BSE.txt;277CC
Stegs;Mali SEM;NONE;277_CC_2_10v_x30_BSE;tif;277_CC_2_10v_x30_BSE.tif;277CC
Stegs;Mali SEM;NONE;277_CC_2_10v_x30_BSE;txt;277_CC_2_10v_x30_BSE.txt;277CC
Stegs;Mali SEM;NONE;278_CV_1_10v_x30_BSE;tif;278_CV_1_10v_x30_BSE.tif;278CV
Stegs;Mali SEM;NONE;278_CV_1_10v_x30_BSE;txt;278_CV_1_10v_x30_BSE.txt;278CV
Stegs;Mali SEM;NONE;278_CV_2_10v_x30_BSE;tif;278_CV_2_10v_x30_BSE.tif;278CV
Stegs;Mali SEM;NONE;278_CV_2_10v_x30_BSE;txt;278_CV_2_10v_x30_BSE.txt;278CV
Stegs;Mali SEM;NONE;278_CV_3_10v_x30_BSE;tif;278_CV_3_10v_x30_BSE.tif;278CV
Stegs;Mali SEM;NONE;278_CV_3_10v_x30_BSE;txt;278_CV_3_10v_x30_BSE.txt;278CV
Stegs;Mali SEM;NONE;279_CC_1_10v_x30_BSE;tif;279_CC_1_10v_x30_BSE.tif;279CC
Stegs;Mali SEM;NONE;279_CC_1_10v_x30_BSE;txt;279_CC_1_10v_x30_BSE.txt;279CC
Stegs;Mali SEM;NONE;279_CC_2_10v_x30_BSE;tif;279_CC_2_10v_x30_BSE.tif;279CC
Stegs;Mali SEM;NONE;279_CC_2_10v_x30_BSE;txt;279_CC_2_10v_x30_BSE.txt;279CC
Stegs;Mali SEM;NONE;279_CC_3_10v_x30_BSE;tif;279_CC_3_10v_x30_BSE.tif;279CC
Stegs;Mali SEM;NONE;279_CC_3_10v_x30_BSE;txt;279_CC_3_10v_x30_BSE.txt;279CC
Stegs;Mali SEM;NONE;283_CC_1_10v_x30_BSE;tif;283_CC_1_10v_x30_BSE.tif;283CC
Stegs;Mali SEM;NONE;283_CC_1_10v_x30_BSE;txt;283_CC_1_10v_x30_BSE.txt;283CC
Stegs;Mali SEM;NONE;283_CC_2_10v_x30_BSE;tif;283_CC_2_10v_x30_BSE.tif;283CC
Stegs;Mali SEM;NONE;283_CC_2_10v_x30_BSE;txt;283_CC_2_10v_x30_BSE.txt;283CC
Stegs;Mali SEM;NONE;283_CV_1_10v_x30_BSE;tif;283_CV_1_10v_x30_BSE.tif;283CV
Stegs;Mali SEM;NONE;283_CV_1_10v_x30_BSE;txt;283_CV_1_10v_x30_BSE.txt;283CV
Stegs;Mali SEM;NONE;283_CV_2_10v_x30_BSE;tif;283_CV_2_10v_x30_BSE.tif;283CV
Stegs;Mali SEM;NONE;283_CV_2_10v_x30_BSE;txt;283_CV_2_10v_x30_BSE.txt;283CV
Stegs;Mali SEM;NONE;286_CV_1_10v_x30_BSE;tif;286_CV_1_10v_x30_BSE.tif;286CV
Stegs;Mali SEM;NONE;286_CV_1_10v_x30_BSE;txt;286_CV_1_10v_x30_BSE.txt;286CV
Stegs;Mali SEM;NONE;286_CV_2_10v_x30_BSE;tif;286_CV_2_10v_x30_BSE.tif;286CV
Stegs;Mali SEM;NONE;286_CV_2_10v_x30_BSE;txt;286_CV_2_10v_x30_BSE.txt;286CV
Stegs;Mali SEM;NONE;286_CV_3_10v_x30_BSE;tif;286_CV_3_10v_x30_BSE.tif;286CV
Stegs;Mali SEM;NONE;286_CV_3_10v_x30_BSE;txt;286_CV_3_10v_x30_BSE.txt;286CV
Stegs;Mali SEM;NONE;287_CV_1_10v_x30_BSE;tif;287_CV_1_10v_x30_BSE.tif;287CV
