"folder","formation","image","ext","imageName","specimenNR","number","colonyCurve","pictureNumber","AV","magnification","backscatter"
"Stegs","NONE","157_CV_2_10v_x30_BSE.tif","tif","157_CV_2_10v_x30_BSE_NONE","157CV","157","CV","2","10v","x30","BSE"
"Stegs","NONE","157_CV_2_10v_x30_BSE.txt","txt","157_CV_2_10v_x30_BSE_NONE","157CV","157","CV","2","10v","x30","BSE"
"Stegs","NONE","159_CV_1_15v_x30_BSE.tif","tif","159_CV_1_15v_x30_BSE_NONE","159CV","159","CV","1","15v","x30","BSE"
"Stegs","NONE","159_CV_1_15v_x30_BSE.txt","txt","159_CV_1_15v_x30_BSE_NONE","159CV","159","CV","1","15v","x30","BSE"
"Stegs","NONE","159_CV_2_15v_x30_BSE.tif","tif","159_CV_2_15v_x30_BSE_NONE","159CV","159","CV","2","15v","x30","BSE"
"Stegs","NONE","159_CV_2_15v_x30_BSE.txt","txt","159_CV_2_15v_x30_BSE_NONE","159CV","159","CV","2","15v","x30","BSE"
"Stegs","NONE","160_CV_1_15v_x30_BSE.tif","tif","160_CV_1_15v_x30_BSE_NONE","160CV","160","CV","1","15v","x30","BSE"
"Stegs","NONE","160_CV_1_15v_x30_BSE.txt","txt","160_CV_1_15v_x30_BSE_NONE","160CV","160","CV","1","15v","x30","BSE"
"Stegs","NONE","160_CV_2_15v_x30_BSE.tif","tif","160_CV_2_15v_x30_BSE_NONE","160CV","160","CV","2","15v","x30","BSE"
"Stegs","NONE","160_CV_2_15v_x30_BSE.txt","txt","160_CV_2_15v_x30_BSE_NONE","160CV","160","CV","2","15v","x30","BSE"
"Stegs","NONE","161_CC_1_15v_x30_BSE.tif","tif","161_CC_1_15v_x30_BSE_NONE","161CC","161","CC","1","15v","x30","BSE"
"Stegs","NONE","161_CC_1_15v_x30_BSE.txt","txt","161_CC_1_15v_x30_BSE_NONE","161CC","161","CC","1","15v","x30","BSE"
"Stegs","NONE","161_CC_2_15v_x30_BSE.tif","tif","161_CC_2_15v_x30_BSE_NONE","161CC","161","CC","2","15v","x30","BSE"
"Stegs","NONE","161_CC_2_15v_x30_BSE.txt","txt","161_CC_2_15v_x30_BSE_NONE","161CC","161","CC","2","15v","x30","BSE"
"Stegs","NONE","162_CV_1_15v_x30_BSE.tif","tif","162_CV_1_15v_x30_BSE_NONE","162CV","162","CV","1","15v","x30","BSE"
"Stegs","NONE","162_CV_1_15v_x30_BSE.txt","txt","162_CV_1_15v_x30_BSE_NONE","162CV","162","CV","1","15v","x30","BSE"
"Stegs","NONE","162_CV_2_15v_x30_BSE.tif","tif","162_CV_2_15v_x30_BSE_NONE","162CV","162","CV","2","15v","x30","BSE"
"Stegs","NONE","162_CV_2_15v_x30_BSE.txt","txt","162_CV_2_15v_x30_BSE_NONE","162CV","162","CV","2","15v","x30","BSE"
"Stegs","NONE","163_CV_1_15v_x30_BSE.tif","tif","163_CV_1_15v_x30_BSE_NONE","163CV","163","CV","1","15v","x30","BSE"
"Stegs","NONE","163_CV_1_15v_x30_BSE.txt","txt","163_CV_1_15v_x30_BSE_NONE","163CV","163","CV","1","15v","x30","BSE"
"Stegs","NONE","163_CV_2_15v_x30_BSE.tif","tif","163_CV_2_15v_x30_BSE_NONE","163CV","163","CV","2","15v","x30","BSE"
"Stegs","NONE","163_CV_2_15v_x30_BSE.txt","txt","163_CV_2_15v_x30_BSE_NONE","163CV","163","CV","2","15v","x30","BSE"
"Stegs","NONE","164_CV_1_15v_x30_BSE.tif","tif","164_CV_1_15v_x30_BSE_NONE","164CV","164","CV","1","15v","x30","BSE"
"Stegs","NONE","164_CV_1_15v_x30_BSE.txt","txt","164_CV_1_15v_x30_BSE_NONE","164CV","164","CV","1","15v","x30","BSE"
"Stegs","NONE","164_CV_2_15v_x30_BSE.tif","tif","164_CV_2_15v_x30_BSE_NONE","164CV","164","CV","2","15v","x30","BSE"
"Stegs","NONE","164_CV_2_15v_x30_BSE.txt","txt","164_CV_2_15v_x30_BSE_NONE","164CV","164","CV","2","15v","x30","BSE"
"Stegs","NONE","165_CC_1_15v_x30_BSE.tif","tif","165_CC_1_15v_x30_BSE_NONE","165CC","165","CC","1","15v","x30","BSE"
"Stegs","NONE","165_CC_1_15v_x30_BSE.txt","txt","165_CC_1_15v_x30_BSE_NONE","165CC","165","CC","1","15v","x30","BSE"
"Stegs","NONE","165_CC_2_15v_x30_BSE.tif","tif","165_CC_2_15v_x30_BSE_NONE","165CC","165","CC","2","15v","x30","BSE"
"Stegs","NONE","165_CC_2_15v_x30_BSE.txt","txt","165_CC_2_15v_x30_BSE_NONE","165CC","165","CC","2","15v","x30","BSE"
"Stegs","NONE","166_CV_1_15v_x30_BSE.tif","tif","166_CV_1_15v_x30_BSE_NONE","166CV","166","CV","1","15v","x30","BSE"
"Stegs","NONE","166_CV_1_15v_x30_BSE.txt","txt","166_CV_1_15v_x30_BSE_NONE","166CV","166","CV","1","15v","x30","BSE"
"Stegs","NONE","166_CV_2_15v_x30_BSE.tif","tif","166_CV_2_15v_x30_BSE_NONE","166CV","166","CV","2","15v","x30","BSE"
"Stegs","NONE","166_CV_2_15v_x30_BSE.txt","txt","166_CV_2_15v_x30_BSE_NONE","166CV","166","CV","2","15v","x30","BSE"
"Stegs","NONE","168_CC_1_10v_x30_BSE.tif","tif","168_CC_1_10v_x30_BSE_NONE","168CC","168","CC","1","10v","x30","BSE"
"Stegs","NONE","168_CC_1_10v_x30_BSE.txt","txt","168_CC_1_10v_x30_BSE_NONE","168CC","168","CC","1","10v","x30","BSE"
"Stegs","NONE","168_CC_2_10v_x30_BSE.tif","tif","168_CC_2_10v_x30_BSE_NONE","168CC","168","CC","2","10v","x30","BSE"
"Stegs","NONE","168_CC_2_10v_x30_BSE.txt","txt","168_CC_2_10v_x30_BSE_NONE","168CC","168","CC","2","10v","x30","BSE"
"Stegs","NONE","169_CV_1_15v_x30_BSE.tif","tif","169_CV_1_15v_x30_BSE_NONE","169CV","169","CV","1","15v","x30","BSE"
"Stegs","NONE","169_CV_1_15v_x30_BSE.txt","txt","169_CV_1_15v_x30_BSE_NONE","169CV","169","CV","1","15v","x30","BSE"
"Stegs","NONE","169_CV_2_15v_x30_BSE.tif","tif","169_CV_2_15v_x30_BSE_NONE","169CV","169","CV","2","15v","x30","BSE"
"Stegs","NONE","169_CV_2_15v_x30_BSE.txt","txt","169_CV_2_15v_x30_BSE_NONE","169CV","169","CV","2","15v","x30","BSE"
"Stegs","NONE","171_CV_1_15v_x30_BSE.tif","tif","171_CV_1_15v_x30_BSE_NONE","171CV","171","CV","1","15v","x30","BSE"
"Stegs","NONE","171_CV_1_15v_x30_BSE.txt","txt","171_CV_1_15v_x30_BSE_NONE","171CV","171","CV","1","15v","x30","BSE"
"Stegs","NONE","171_CV_2_15v_x30_BSE.tif","tif","171_CV_2_15v_x30_BSE_NONE","171CV","171","CV","2","15v","x30","BSE"
"Stegs","NONE","171_CV_2_15v_x30_BSE.txt","txt","171_CV_2_15v_x30_BSE_NONE","171CV","171","CV","2","15v","x30","BSE"
"Stegs","NONE","173_CC_1_15v_x30_BSE.tif","tif","173_CC_1_15v_x30_BSE_NONE","173CC","173","CC","1","15v","x30","BSE"
"Stegs","NONE","173_CC_1_15v_x30_BSE.txt","txt","173_CC_1_15v_x30_BSE_NONE","173CC","173","CC","1","15v","x30","BSE"
"Stegs","NONE","173_CC_2_15v_x30_BSE.tif","tif","173_CC_2_15v_x30_BSE_NONE","173CC","173","CC","2","15v","x30","BSE"
"Stegs","NONE","173_CC_2_15v_x30_BSE.txt","txt","173_CC_2_15v_x30_BSE_NONE","173CC","173","CC","2","15v","x30","BSE"
"Stegs","NONE","174_CV_1_15v_x30_BSE.tif","tif","174_CV_1_15v_x30_BSE_NONE","174CV","174","CV","1","15v","x30","BSE"
"Stegs","NONE","174_CV_1_15v_x30_BSE.txt","txt","174_CV_1_15v_x30_BSE_NONE","174CV","174","CV","1","15v","x30","BSE"
"Stegs","NONE","174_CV_2_15v_x30_BSE.tif","tif","174_CV_2_15v_x30_BSE_NONE","174CV","174","CV","2","15v","x30","BSE"
"Stegs","NONE","174_CV_2_15v_x30_BSE.txt","txt","174_CV_2_15v_x30_BSE_NONE","174CV","174","CV","2","15v","x30","BSE"
"Stegs","NONE","175_CC_1_15v_x30_BSE.tif","tif","175_CC_1_15v_x30_BSE_NONE","175CC","175","CC","1","15v","x30","BSE"
"Stegs","NONE","175_CC_1_15v_x30_BSE.txt","txt","175_CC_1_15v_x30_BSE_NONE","175CC","175","CC","1","15v","x30","BSE"
"Stegs","NONE","175_CC_2_15v_x30_BSE.tif","tif","175_CC_2_15v_x30_BSE_NONE","175CC","175","CC","2","15v","x30","BSE"
"Stegs","NONE","175_CC_2_15v_x30_BSE.txt","txt","175_CC_2_15v_x30_BSE_NONE","175CC","175","CC","2","15v","x30","BSE"
"Stegs","NONE","176_CV_1_10v_x30_BSE.tif","tif","176_CV_1_10v_x30_BSE_NONE","176CV","176","CV","1","10v","x30","BSE"
"Stegs","NONE","176_CV_1_10v_x30_BSE.txt","txt","176_CV_1_10v_x30_BSE_NONE","176CV","176","CV","1","10v","x30","BSE"
"Stegs","NONE","176_CV_2_10v_x30_BSE.tif","tif","176_CV_2_10v_x30_BSE_NONE","176CV","176","CV","2","10v","x30","BSE"
"Stegs","NONE","176_CV_2_10v_x30_BSE.txt","txt","176_CV_2_10v_x30_BSE_NONE","176CV","176","CV","2","10v","x30","BSE"
"Stegs","NONE","176_CV_3_10v_x30_BSE.tif","tif","176_CV_3_10v_x30_BSE_NONE","176CV","176","CV","3","10v","x30","BSE"
"Stegs","NONE","176_CV_3_10v_x30_BSE.txt","txt","176_CV_3_10v_x30_BSE_NONE","176CV","176","CV","3","10v","x30","BSE"
"Stegs","NONE","178_CV_1_10v_x30_BSE.tif","tif","178_CV_1_10v_x30_BSE_NONE","178CV","178","CV","1","10v","x30","BSE"
"Stegs","NONE","178_CV_1_10v_x30_BSE.txt","txt","178_CV_1_10v_x30_BSE_NONE","178CV","178","CV","1","10v","x30","BSE"
"Stegs","NONE","178_CV_2_10v_x30_BSE.tif","tif","178_CV_2_10v_x30_BSE_NONE","178CV","178","CV","2","10v","x30","BSE"
"Stegs","NONE","178_CV_2_10v_x30_BSE.txt","txt","178_CV_2_10v_x30_BSE_NONE","178CV","178","CV","2","10v","x30","BSE"
"Stegs","NONE","179_CV_1_10v_x30_BSE.tif","tif","179_CV_1_10v_x30_BSE_NONE","179CV","179","CV","1","10v","x30","BSE"
"Stegs","NONE","179_CV_1_10v_x30_BSE.txt","txt","179_CV_1_10v_x30_BSE_NONE","179CV","179","CV","1","10v","x30","BSE"
"Stegs","NONE","179_CV_2_10v_x30_BSE.tif","tif","179_CV_2_10v_x30_BSE_NONE","179CV","179","CV","2","10v","x30","BSE"
"Stegs","NONE","179_CV_2_10v_x30_BSE.txt","txt","179_CV_2_10v_x30_BSE_NONE","179CV","179","CV","2","10v","x30","BSE"
"Stegs","NONE","181_CC_1_10v_x30_BSE.tif","tif","181_CC_1_10v_x30_BSE_NONE","181CC","181","CC","1","10v","x30","BSE"
"Stegs","NONE","181_CC_1_10v_x30_BSE.txt","txt","181_CC_1_10v_x30_BSE_NONE","181CC","181","CC","1","10v","x30","BSE"
"Stegs","NONE","181_CC_2_10v_x30_BSE.tif","tif","181_CC_2_10v_x30_BSE_NONE","181CC","181","CC","2","10v","x30","BSE"
"Stegs","NONE","181_CC_2_10v_x30_BSE.txt","txt","181_CC_2_10v_x30_BSE_NONE","181CC","181","CC","2","10v","x30","BSE"
"Stegs","NONE","182_CC_1_10v_x30_BSE.tif","tif","182_CC_1_10v_x30_BSE_NONE","182CC","182","CC","1","10v","x30","BSE"
"Stegs","NONE","182_CC_1_10v_x30_BSE.txt","txt","182_CC_1_10v_x30_BSE_NONE","182CC","182","CC","1","10v","x30","BSE"
"Stegs","NONE","182_CC_2_10v_x30_BSE.tif","tif","182_CC_2_10v_x30_BSE_NONE","182CC","182","CC","2","10v","x30","BSE"
"Stegs","NONE","182_CC_2_10v_x30_BSE.txt","txt","182_CC_2_10v_x30_BSE_NONE","182CC","182","CC","2","10v","x30","BSE"
"Stegs","NONE","183_CV_1_10v_x30_BSE.tif","tif","183_CV_1_10v_x30_BSE_NONE","183CV","183","CV","1","10v","x30","BSE"
"Stegs","NONE","183_CV_1_10v_x30_BSE.txt","txt","183_CV_1_10v_x30_BSE_NONE","183CV","183","CV","1","10v","x30","BSE"
"Stegs","NONE","183_CV_2_10v_x30_BSE.tif","tif","183_CV_2_10v_x30_BSE_NONE","183CV","183","CV","2","10v","x30","BSE"
"Stegs","NONE","183_CV_2_10v_x30_BSE.txt","txt","183_CV_2_10v_x30_BSE_NONE","183CV","183","CV","2","10v","x30","BSE"
"Stegs","NONE","184_CC_1_10v_x30_BSE.tif","tif","184_CC_1_10v_x30_BSE_NONE","184CC","184","CC","1","10v","x30","BSE"
"Stegs","NONE","184_CC_1_10v_x30_BSE.txt","txt","184_CC_1_10v_x30_BSE_NONE","184CC","184","CC","1","10v","x30","BSE"
"Stegs","NONE","184_CC_2_10v_x30_BSE.tif","tif","184_CC_2_10v_x30_BSE_NONE","184CC","184","CC","2","10v","x30","BSE"
"Stegs","NONE","184_CC_2_10v_x30_BSE.txt","txt","184_CC_2_10v_x30_BSE_NONE","184CC","184","CC","2","10v","x30","BSE"
"Stegs","NONE","185_CV_1_10v_x30_BSE.tif","tif","185_CV_1_10v_x30_BSE_NONE","185CV","185","CV","1","10v","x30","BSE"
"Stegs","NONE","185_CV_1_10v_x30_BSE.txt","txt","185_CV_1_10v_x30_BSE_NONE","185CV","185","CV","1","10v","x30","BSE"
"Stegs","NONE","185_CV_2_10v_x30_BSE.tif","tif","185_CV_2_10v_x30_BSE_NONE","185CV","185","CV","2","10v","x30","BSE"
"Stegs","NONE","185_CV_2_10v_x30_BSE.txt","txt","185_CV_2_10v_x30_BSE_NONE","185CV","185","CV","2","10v","x30","BSE"
"Stegs","NONE","186_CV_1_10v_x30_BSE.tif","tif","186_CV_1_10v_x30_BSE_NONE","186CV","186","CV","1","10v","x30","BSE"
"Stegs","NONE","186_CV_1_10v_x30_BSE.txt","txt","186_CV_1_10v_x30_BSE_NONE","186CV","186","CV","1","10v","x30","BSE"
"Stegs","NONE","186_CV_2_10v_x30_BSE.tif","tif","186_CV_2_10v_x30_BSE_NONE","186CV","186","CV","2","10v","x30","BSE"
"Stegs","NONE","186_CV_2_10v_x30_BSE.txt","txt","186_CV_2_10v_x30_BSE_NONE","186CV","186","CV","2","10v","x30","BSE"
"Stegs","NONE","187_CV_1_10v_x30_BSE.tif","tif","187_CV_1_10v_x30_BSE_NONE","187CV","187","CV","1","10v","x30","BSE"
"Stegs","NONE","187_CV_1_10v_x30_BSE.txt","txt","187_CV_1_10v_x30_BSE_NONE","187CV","187","CV","1","10v","x30","BSE"
"Stegs","NONE","187_CV_2_10v_x30_BSE.tif","tif","187_CV_2_10v_x30_BSE_NONE","187CV","187","CV","2","10v","x30","BSE"
"Stegs","NONE","187_CV_2_10v_x30_BSE.txt","txt","187_CV_2_10v_x30_BSE_NONE","187CV","187","CV","2","10v","x30","BSE"
"Stegs","NONE","188_CV_1_15v_x30_BSE.tif","tif","188_CV_1_15v_x30_BSE_NONE","188CV","188","CV","1","15v","x30","BSE"
"Stegs","NONE","188_CV_1_15v_x30_BSE.txt","txt","188_CV_1_15v_x30_BSE_NONE","188CV","188","CV","1","15v","x30","BSE"
"Stegs","NONE","188_CV_2_15v_x30_BSE.tif","tif","188_CV_2_15v_x30_BSE_NONE","188CV","188","CV","2","15v","x30","BSE"
"Stegs","NONE","188_CV_2_15v_x30_BSE.txt","txt","188_CV_2_15v_x30_BSE_NONE","188CV","188","CV","2","15v","x30","BSE"
"Stegs","NONE","189_CC_1_15v_x30_BSE.tif","tif","189_CC_1_15v_x30_BSE_NONE","189CC","189","CC","1","15v","x30","BSE"
"Stegs","NONE","189_CC_1_15v_x30_BSE.txt","txt","189_CC_1_15v_x30_BSE_NONE","189CC","189","CC","1","15v","x30","BSE"
"Stegs","NONE","189_CC_2_15v_x30_BSE.tif","tif","189_CC_2_15v_x30_BSE_NONE","189CC","189","CC","2","15v","x30","BSE"
"Stegs","NONE","189_CC_2_15v_x30_BSE.txt","txt","189_CC_2_15v_x30_BSE_NONE","189CC","189","CC","2","15v","x30","BSE"
"Stegs","NONE","190_CV_1_15v_x30_BSE.tif","tif","190_CV_1_15v_x30_BSE_NONE","190CV","190","CV","1","15v","x30","BSE"
"Stegs","NONE","190_CV_1_15v_x30_BSE.txt","txt","190_CV_1_15v_x30_BSE_NONE","190CV","190","CV","1","15v","x30","BSE"
"Stegs","NONE","190_CV_2_15v_x35_BSE.tif","tif","190_CV_2_15v_x35_BSE_NONE","190CV","190","CV","2","15v","x35","BSE"
"Stegs","NONE","190_CV_2_15v_x35_BSE.txt","txt","190_CV_2_15v_x35_BSE_NONE","190CV","190","CV","2","15v","x35","BSE"
"Stegs","NONE","191_CC_1_15v_x30_BSE.tif","tif","191_CC_1_15v_x30_BSE_NONE","191CC","191","CC","1","15v","x30","BSE"
"Stegs","NONE","191_CC_1_15v_x30_BSE.txt","txt","191_CC_1_15v_x30_BSE_NONE","191CC","191","CC","1","15v","x30","BSE"
"Stegs","NONE","191_CC_2_15v_x30_BSE.tif","tif","191_CC_2_15v_x30_BSE_NONE","191CC","191","CC","2","15v","x30","BSE"
"Stegs","NONE","191_CC_2_15v_x30_BSE.txt","txt","191_CC_2_15v_x30_BSE_NONE","191CC","191","CC","2","15v","x30","BSE"
"Stegs","NONE","194_CV_1_15v_x30_BSE.tif","tif","194_CV_1_15v_x30_BSE_NONE","194CV","194","CV","1","15v","x30","BSE"
"Stegs","NONE","194_CV_1_15v_x30_BSE.txt","txt","194_CV_1_15v_x30_BSE_NONE","194CV","194","CV","1","15v","x30","BSE"
"Stegs","NONE","194_CV_2_15v_x30_BSE.tif","tif","194_CV_2_15v_x30_BSE_NONE","194CV","194","CV","2","15v","x30","BSE"
"Stegs","NONE","194_CV_2_15v_x30_BSE.txt","txt","194_CV_2_15v_x30_BSE_NONE","194CV","194","CV","2","15v","x30","BSE"
"Stegs","NONE","195_CC_1_15v_x30_BSE.tif","tif","195_CC_1_15v_x30_BSE_NONE","195CC","195","CC","1","15v","x30","BSE"
"Stegs","NONE","195_CC_1_15v_x30_BSE.txt","txt","195_CC_1_15v_x30_BSE_NONE","195CC","195","CC","1","15v","x30","BSE"
"Stegs","NONE","195_CC_2_15v_x30_BSE.tif","tif","195_CC_2_15v_x30_BSE_NONE","195CC","195","CC","2","15v","x30","BSE"
"Stegs","NONE","195_CC_2_15v_x30_BSE.txt","txt","195_CC_2_15v_x30_BSE_NONE","195CC","195","CC","2","15v","x30","BSE"
"Stegs","NONE","196_CV_1_15v_x30_BSE.tif","tif","196_CV_1_15v_x30_BSE_NONE","196CV","196","CV","1","15v","x30","BSE"
"Stegs","NONE","196_CV_1_15v_x30_BSE.txt","txt","196_CV_1_15v_x30_BSE_NONE","196CV","196","CV","1","15v","x30","BSE"
"Stegs","NONE","196_CV_2_15v_x30_BSE.tif","tif","196_CV_2_15v_x30_BSE_NONE","196CV","196","CV","2","15v","x30","BSE"
"Stegs","NONE","196_CV_2_15v_x30_BSE.txt","txt","196_CV_2_15v_x30_BSE_NONE","196CV","196","CV","2","15v","x30","BSE"
"Stegs","NONE","197_CV_1_15v_x30_BSE.tif","tif","197_CV_1_15v_x30_BSE_NONE","197CV","197","CV","1","15v","x30","BSE"
"Stegs","NONE","197_CV_1_15v_x30_BSE.txt","txt","197_CV_1_15v_x30_BSE_NONE","197CV","197","CV","1","15v","x30","BSE"
"Stegs","NONE","197_CV_2_15v_x30_BSE.tif","tif","197_CV_2_15v_x30_BSE_NONE","197CV","197","CV","2","15v","x30","BSE"
"Stegs","NONE","197_CV_2_15v_x30_BSE.txt","txt","197_CV_2_15v_x30_BSE_NONE","197CV","197","CV","2","15v","x30","BSE"
"Stegs","NONE","198_CV_1_15v_x30_BSE.tif","tif","198_CV_1_15v_x30_BSE_NONE","198CV","198","CV","1","15v","x30","BSE"
"Stegs","NONE","198_CV_1_15v_x30_BSE.txt","txt","198_CV_1_15v_x30_BSE_NONE","198CV","198","CV","1","15v","x30","BSE"
"Stegs","NONE","198_CV_2_15v_x30_BSE.tif","tif","198_CV_2_15v_x30_BSE_NONE","198CV","198","CV","2","15v","x30","BSE"
"Stegs","NONE","198_CV_2_15v_x30_BSE.txt","txt","198_CV_2_15v_x30_BSE_NONE","198CV","198","CV","2","15v","x30","BSE"
"Stegs","NONE","199_CC_1_15v_x30_BSE.tif","tif","199_CC_1_15v_x30_BSE_NONE","199CC","199","CC","1","15v","x30","BSE"
"Stegs","NONE","199_CC_1_15v_x30_BSE.txt","txt","199_CC_1_15v_x30_BSE_NONE","199CC","199","CC","1","15v","x30","BSE"
"Stegs","NONE","199_CC_2_15v_x30_BSE.tif","tif","199_CC_2_15v_x30_BSE_NONE","199CC","199","CC","2","15v","x30","BSE"
"Stegs","NONE","199_CC_2_15v_x30_BSE.txt","txt","199_CC_2_15v_x30_BSE_NONE","199CC","199","CC","2","15v","x30","BSE"
"Stegs","NONE","200_CV_1_15v_x30_BSE.tif","tif","200_CV_1_15v_x30_BSE_NONE","200CV","200","CV","1","15v","x30","BSE"
"Stegs","NONE","200_CV_1_15v_x30_BSE.txt","txt","200_CV_1_15v_x30_BSE_NONE","200CV","200","CV","1","15v","x30","BSE"
"Stegs","NONE","200_CV_2_15v_x30_BSE.tif","tif","200_CV_2_15v_x30_BSE_NONE","200CV","200","CV","2","15v","x30","BSE"
"Stegs","NONE","200_CV_2_15v_x30_BSE.txt","txt","200_CV_2_15v_x30_BSE_NONE","200CV","200","CV","2","15v","x30","BSE"
"Stegs","NONE","201_CC_1_15v_x30_BSE.tif","tif","201_CC_1_15v_x30_BSE_NONE","201CC","201","CC","1","15v","x30","BSE"
"Stegs","NONE","201_CC_1_15v_x30_BSE.txt","txt","201_CC_1_15v_x30_BSE_NONE","201CC","201","CC","1","15v","x30","BSE"
"Stegs","NONE","201_CC_2_15v_x30_BSE.tif","tif","201_CC_2_15v_x30_BSE_NONE","201CC","201","CC","2","15v","x30","BSE"
"Stegs","NONE","201_CC_2_15v_x30_BSE.txt","txt","201_CC_2_15v_x30_BSE_NONE","201CC","201","CC","2","15v","x30","BSE"
"Stegs","NONE","202_CV_1_15v_x30_BSE.tif","tif","202_CV_1_15v_x30_BSE_NONE","202CV","202","CV","1","15v","x30","BSE"
"Stegs","NONE","202_CV_1_15v_x30_BSE.txt","txt","202_CV_1_15v_x30_BSE_NONE","202CV","202","CV","1","15v","x30","BSE"
"Stegs","NONE","202_CV_2_15v_x30_BSE.tif","tif","202_CV_2_15v_x30_BSE_NONE","202CV","202","CV","2","15v","x30","BSE"
"Stegs","NONE","202_CV_2_15v_x30_BSE.txt","txt","202_CV_2_15v_x30_BSE_NONE","202CV","202","CV","2","15v","x30","BSE"
"Stegs","NONE","203_CV_1_15v_x30_BSE.tif","tif","203_CV_1_15v_x30_BSE_NONE","203CV","203","CV","1","15v","x30","BSE"
"Stegs","NONE","203_CV_1_15v_x30_BSE.txt","txt","203_CV_1_15v_x30_BSE_NONE","203CV","203","CV","1","15v","x30","BSE"
"Stegs","NONE","203_CV_2_15v_x30_BSE.tif","tif","203_CV_2_15v_x30_BSE_NONE","203CV","203","CV","2","15v","x30","BSE"
"Stegs","NONE","203_CV_2_15v_x30_BSE.txt","txt","203_CV_2_15v_x30_BSE_NONE","203CV","203","CV","2","15v","x30","BSE"
"Stegs","NONE","203_CV_3_15v_x30_BSE.tif","tif","203_CV_3_15v_x30_BSE_NONE","203CV","203","CV","3","15v","x30","BSE"
"Stegs","NONE","203_CV_3_15v_x30_BSE.txt","txt","203_CV_3_15v_x30_BSE_NONE","203CV","203","CV","3","15v","x30","BSE"
"Stegs","NONE","203_CV_4_15v_x30_BSE.tif","tif","203_CV_4_15v_x30_BSE_NONE","203CV","203","CV","4","15v","x30","BSE"
"Stegs","NONE","203_CV_4_15v_x30_BSE.txt","txt","203_CV_4_15v_x30_BSE_NONE","203CV","203","CV","4","15v","x30","BSE"
"Stegs","NONE","204_CC_1_15v_x30_BSE.tif","tif","204_CC_1_15v_x30_BSE_NONE","204CC","204","CC","1","15v","x30","BSE"
"Stegs","NONE","204_CC_1_15v_x30_BSE.txt","txt","204_CC_1_15v_x30_BSE_NONE","204CC","204","CC","1","15v","x30","BSE"
"Stegs","NONE","204_CC_2_15v_x30_BSE.tif","tif","204_CC_2_15v_x30_BSE_NONE","204CC","204","CC","2","15v","x30","BSE"
"Stegs","NONE","204_CC_2_15v_x30_BSE.txt","txt","204_CC_2_15v_x30_BSE_NONE","204CC","204","CC","2","15v","x30","BSE"
"Stegs","NONE","204_CC_3_15v_x30_BSE.tif","tif","204_CC_3_15v_x30_BSE_NONE","204CC","204","CC","3","15v","x30","BSE"
"Stegs","NONE","204_CC_3_15v_x30_BSE.txt","txt","204_CC_3_15v_x30_BSE_NONE","204CC","204","CC","3","15v","x30","BSE"
"Stegs","NONE","206_CC_1_15v_x30_BSE.tif","tif","206_CC_1_15v_x30_BSE_NONE","206CC","206","CC","1","15v","x30","BSE"
"Stegs","NONE","206_CC_1_15v_x30_BSE.txt","txt","206_CC_1_15v_x30_BSE_NONE","206CC","206","CC","1","15v","x30","BSE"
"Stegs","NONE","206_CC_2_15v_x30_BSE.tif","tif","206_CC_2_15v_x30_BSE_NONE","206CC","206","CC","2","15v","x30","BSE"
"Stegs","NONE","206_CC_2_15v_x30_BSE.txt","txt","206_CC_2_15v_x30_BSE_NONE","206CC","206","CC","2","15v","x30","BSE"
"Stegs","NONE","207_CV_1_15v_x30_BSE.tif","tif","207_CV_1_15v_x30_BSE_NONE","207CV","207","CV","1","15v","x30","BSE"
"Stegs","NONE","207_CV_1_15v_x30_BSE.txt","txt","207_CV_1_15v_x30_BSE_NONE","207CV","207","CV","1","15v","x30","BSE"
"Stegs","NONE","207_CV_2_15v_x35_BSE.tif","tif","207_CV_2_15v_x35_BSE_NONE","207CV","207","CV","2","15v","x35","BSE"
"Stegs","NONE","207_CV_2_15v_x35_BSE.txt","txt","207_CV_2_15v_x35_BSE_NONE","207CV","207","CV","2","15v","x35","BSE"
"Stegs","NONE","208_CV_1_15v_x30_BSE.tif","tif","208_CV_1_15v_x30_BSE_NONE","208CV","208","CV","1","15v","x30","BSE"
"Stegs","NONE","208_CV_1_15v_x30_BSE.txt","txt","208_CV_1_15v_x30_BSE_NONE","208CV","208","CV","1","15v","x30","BSE"
"Stegs","NONE","208_CV_2_15v_x30_BSE.tif","tif","208_CV_2_15v_x30_BSE_NONE","208CV","208","CV","2","15v","x30","BSE"
"Stegs","NONE","208_CV_2_15v_x30_BSE.txt","txt","208_CV_2_15v_x30_BSE_NONE","208CV","208","CV","2","15v","x30","BSE"
"Stegs","NONE","209_CV_1_15v_x30_BSE.tif","tif","209_CV_1_15v_x30_BSE_NONE","209CV","209","CV","1","15v","x30","BSE"
"Stegs","NONE","209_CV_1_15v_x30_BSE.txt","txt","209_CV_1_15v_x30_BSE_NONE","209CV","209","CV","1","15v","x30","BSE"
"Stegs","NONE","209_CV_2_15v_x30_BSE.tif","tif","209_CV_2_15v_x30_BSE_NONE","209CV","209","CV","2","15v","x30","BSE"
"Stegs","NONE","209_CV_2_15v_x30_BSE.txt","txt","209_CV_2_15v_x30_BSE_NONE","209CV","209","CV","2","15v","x30","BSE"
"Stegs","NONE","210_CC_1_15v_x30_BSE.tif","tif","210_CC_1_15v_x30_BSE_NONE","210CC","210","CC","1","15v","x30","BSE"
